"CÓDIGO","DESCRIPCION","LATITUD","LONGITUD","DIRECCIÓN","C.P.","POBLACION","PROVINCIA","PAIS","CERCANIAS","FEVE"
"05410","XIXUN","43,370778","-5,69338","CARRETERA AS-246 - ESTACION FERROCARRIL, S/N","33937","Siero","Asturias","España","NO","SI"
"05415","BENDICION","43,363481","-5,680614","CARRETERA SI-8 - ESTACION FERROCARRIL, S/N","33937","Siero","Asturias","España","NO","SI"
"05416","VALDESOTO","43,358494","-5,658477","CARRETERA SI-16 - ESTACION FERROCARRIL, S/N","33938","Siero","Asturias","España","NO","SI"
"05429","SAMA-LOS LLERONES","43,298761","-5,683358","CALLE UNION, 1","33939","Langreo","Asturias","España","NO","SI"
"05435","CARROCERA","43,28774","-5,62637","CALLE LA GRANJA, S/N","33945","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"05433","EL ENTREGO-LA OSCURA","43,28953","-5,640808","CALLE MAXIMO FERNANDEZ COCAÑIN, S/N","33946","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"05432","SAN VICENTE","43,289134","-5,6529","CALLE SAN VICENTE - ESTACION FERROCARRIL, S/N","33947","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"16011","EL ENTREGO","43,287207","-5,644622","AVDA DEL PARQUE S/N","33948","San Martín del Rey Aurelio","Asturias","España","SI","NO"
"05437","SOTRONDIO","43,275948","-5,604916","CALLE ESTANISLAO INFANZON, 9","33950","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"05436","SAN MARTIN","43,278378","-5,615305","PLAZA INDUSTRIAL LA FLORIDA, S/N","33958","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"05439","BLIMEA","43,270874","-5,590321","AVENIDA DE LA LIBERTAD, S/N","33960","San Martín del Rey Aurelio","Asturias","España","NO","SI"
"05441","BARREDOS","43,259888","-5,575991","CALLE ESTACION FERROCARRIL, S/N","33970","Laviana","Asturias","España","NO","SI"
"05443","LAVIANA","43,250796","-5,564669","CALLE DE TEJERA NORTE, 4","33989","Laviana","Asturias","España","NO","SI"
"14100","PALENCIA","42,015584","-4,534037","CALLE ESTACION DEL NORTE, 5","34005","Palencia","Palencia","España","NO","NO"
"15001","GRIJOTA","42,0499031","-4,5847811","PASEO ESTACION FERROCARRIL, S/N","34192","Grijota","Palencia","España","NO","NO"
"11000","VENTA DE BAÑOS","41,9168511","-4,4962752","CALLE LINEA FERROCARRIL, 3 - 7","34200","Venta de Baños","Palencia","España","NO","NO"
"10605","DUEÑAS","41,8712672","-4,5407883","CALLE ESTACION FERROCARRIL, 7","34210","Dueñas","Palencia","España","NO","NO"
"11004","MAGAZ","41,9765365","-4,4320888","AVENIDA VIRGEN DE VILLAVERDE, S/N","34220","Magaz de Pisuerga","Palencia","España","NO","NO"
"11006","QUINTANA DEL PUENTE","42,0800306","-4,1985943","CALLE ASELMO ARENILLAS, S/N","34250","Quintana del Puente","Palencia","España","NO","NO"
"15004","PAREDES DE NAVA","42,1507267","-4,697486","AVENIDA BERRUGUETE, 38","34300","Paredes de Nava","Palencia","España","NO","NO"
"15003","BECERRIL","42,1047567","-4,6470894","CARRETERA P-953 - ESTACION FERROCARRIL, S/N","34310","Becerril de Campos","Palencia","España","NO","NO"
"15006","CISNEROS","42,1910681","-4,8502058","CARRETERA P-932 - ESTACION FERROCARRIL, S/N","34320","Cisneros","Palencia","España","NO","NO"
"15007","VILLADA","42,2452341","-4,9705373","CALLE ESTACION NORTE, S/N","34340","Villada","Palencia","España","NO","NO"
"14111","HERRERA DEL PISUERGA","42,5986861","-4,3165333","CARRETERA C-627 - ESTACION DE FERROCARRIL, S/N","34400","Herrera de Pisuerga","Palencia","España","NO","NO"
"14101","MONZON DE CAMPOS","42,1055551","-4,5016744","CALLE ESTACION DE FERROCARRIL, S/N","34410","Monzón de Campos","Palencia","España","NO","NO"
"14117","EL CARRION","42,116362","-4,496319","CALLE CAMINO BECERRIL, S/N","34410","Monzón de Campos","Palencia","España","NO","NO"
"14102","AMUSCO","42,1781783","-4,4804909","CARRETERA P-983 - ESTACION FERROCARRIL, S/N","34420","Amusco","Palencia","España","NO","NO"
"14103","PIÑA","42,2117274","-4,4345791","CALLE ESTACION FERROCARRIL, S/N","34430","Piña de Campos","Palencia","España","NO","NO"
"14104","FROMISTA","42,264858","-4,402452","CALLE LAS HUESAS, S/N","34440","Frómista","Palencia","España","NO","NO"
"14107","OSORNO","42,4151581","-4,3573484","AVENIDA CALVO SOTELO, S/N","34460","Osorno la Mayor","Palencia","España","NO","NO"
"14112","ALAR DEL REY","42,6568658","-4,311367","CALLE ESTACION FERROCARRIL, S/N","34480","Alar del Rey","Palencia","España","NO","NO"
"05749","VADO-CERVERA","42,839308","-4,494562","CALLE IGLESIA,  S/N","34484","Dehesa de Montejo","Palencia","España","NO","SI"
"14108","ESPINOSA DE VILLAGONZALO","42,478955","-4,374475","CALLE APEADERO, S/N","34491","Espinosa de Villagonzalo","Palencia","España","NO","NO"
"14113","MAVE","42,7234326","-4,2755773","PLAZA ESTACION FERROCARRIL, S/N","34492","Aguilar de Campoo","Palencia","España","NO","NO"
"14114","AGUILAR DE CAMPOO","42,785252","-4,2338473","BARRIO ESTACION FERROCARRIL, 18 - 19","34800","Aguilar de Campoo","Palencia","España","NO","NO"
"14115","QUINTANILLA DE LAS TORRES","42,818975","-4,2026884","CALLE ESTACION FERROCARRIL, S/N","34811","Pomar de Valdivia","Palencia","España","NO","NO"
"05747","CILLAMAYOR","42,857789","-4,279065","CALLE RIO CILL - ESTACION FERROCARRIL, S/N","34829","Barruelo de Santullán","Palencia","España","NO","SI"
"05748","SALINAS DE PISUERGA","42,851259","-4,38599","CARRETERA P-212 - ESTACION FERROCARIL, S/N","34830","Salinas de Pisuerga","Palencia","España","NO","SI"
"05750","CASTREJON DE LA PEÑA","42,811992","-4,601608","CALLE ESTACION FERROCARRIL,S/N","34850","Castrejón de la Peña","Palencia","España","NO","SI"
"05751","VILLAVERDE TARILONTE","42,818521","-4,685757","CALLE DON JESUS MAYORDOMO - ESTACION FERROCARRIL, S/N","34869","Santibáñez de la Peña","Palencia","España","NO","SI"
"05752","SANTIBAÑEZ DE LA PEÑA","42,802064","-4,741527","CARRETERA P-214 - ESTACION FERROCARRIL, S/N","34879","Santibáñez de la Peña","Palencia","España","NO","SI"
"05753","GUARDO-APEADERO","42,787702","-4,845112","CALLE EL SOTO, S/N","34880","Guardo","Palencia","España","NO","SI"
"05754","GUARDO","42,791057","-4,852362","CALLE ESTACION FERROCARRIL, S/N","34880","Guardo","Palencia","España","NO","SI"
"23018","PONTEVEDRA-UNIVERSIDAD","42,4388295","-8,6303782","AVENIDA BUENOS AIRES, 74 - CAMINO DA VIA - ESTACION FERROCARRIL, S/N","36002","Pontevedra","Pontevedra","España","NO","NO"
"23004","PONTEVEDRA","42,42164","-8,63583","AVENIDA DE LA ESTACION, S/N","36003","Pontevedra","Pontevedra","España","NO","NO"
"08223","VIGO URZAIZ","42,2344784","-8,7130987","PLAZA ESTACION FERROCARRIL, S/N","36201","Vigo","Pontevedra","España","NO","NO"
"22308","VIGO-GUIXAR","42,239273","-8,7153479","RUA AREAL, S/N","36201","Vigo","Pontevedra","España","NO","NO"
"22201","O PORRIÑO","42,1640956","-8,6220121","RUA ESTACION FERROCARRIL, 9","36400","Porriño, O","Pontevedra","España","NO","NO"
"22103","FILGUEIRA","42,2199566","-8,1848025","CARRETERA PO-401 - ESTACION FERROCARRIL, S/N","36420","Crecente","Pontevedra","España","NO","NO"
"22104","FRIEIRA","42,154972","-8,2001702","CARRETERA OR-412 - ESTACION FERROCARRIL, S/N","36428","Crecente","Pontevedra","España","NO","NO"
"22106","ARBO","42,1069927","-8,3002144","RUA DA ESTACION, 2","36430","Arbo","Pontevedra","España","NO","NO"
"22108","AS NEVES","42,0754353","-8,4201118","CARRETERA EP-4203 - ESTACION FERROCARRIL, S/N","36440","Neves, As","Pontevedra","España","NO","NO"
"22109","SALVATERRA","42,0816074","-8,4952202","RUA MARQUES DE VIANA, S/N","36450","Salvaterra de Miño","Pontevedra","España","NO","NO"
"22105","POUSA-CRECENTE","42,1366863","-8,2348913","CALLE POUSA - ESTACION FERROCARRIL, S/N","36493","Crecente","Pontevedra","España","NO","NO"
"22107","SELA","42,0920451","-8,3559662","CARRETERA PO-400 ESTACION FERROCARRIL, S/N","36494","Arbo","Pontevedra","España","NO","NO"
"31308","LALIN","42,6325351","-8,1426426","CARRETERA PO-534 Y CALLE BOTOS - ESTACION FERROCARRIL, S/N","36519","Lalín","Pontevedra","España","NO","NO"
"23008","VILAGARCIA DE AROUSA","42,6019751","-8,7622662","AVENIDA DOUTOR MOREIRA CASAL, 20","36600","Vilagarcía de Arousa","Pontevedra","España","NO","NO"
"23009","CATOIRA","42,6722202","-8,7253854","PRAZA DO DOCTOR JOSE R. VAZQUEZ, 1 - RUA DA ESTACION, S/N","36612","Catoira","Pontevedra","España","NO","NO"
"23010","PONTECESURES","42,7229746","-8,6521346","RUA ESTACION FERROCARRIL, 2","36640","Pontecesures","Pontevedra","España","NO","NO"
"23002","ARCADE","42,3404447","-8,6104633","RUA ROSALIA DE CASTRO, S/N","36690","Soutomaior","Pontevedra","España","NO","NO"
"23005","PORTELA","42,5177336","-8,6545656","CARRETERA EP-0506 - ESTACION FERROCARRIL, S/N","36692","Barro","Pontevedra","España","NO","NO"
"23001","CESANTES","42,3101953","-8,6164619","ESTRADA PRAIA DE CESANTES, 80","36693","Redondela","Pontevedra","España","NO","NO"
"22401","TUI","42,0565541","-8,6430108","AVENIDA LA CONCORDIA, 71","36715","Tui","Pontevedra","España","NO","NO"
"22200","GUILLAREI","42,0656748","-8,6225614","PLAZA ESTACION FERROCARRIL, S/N","36720","Tui","Pontevedra","España","NO","NO"
"22110","CALDELAS","42,0557889","-8,566391","CARRETERA PO-404 - ESTACION FERROCARRIL, S/N","36729","Tui","Pontevedra","España","NO","NO"
"22300","REDONDELA","42,2860395","-8,6194152","CALLE ALDEA PORTELA, 83","36800","Redondela","Pontevedra","España","NO","NO"
"23000","REDONDELA-PICOTA","42,2867756","-8,60741","CAMIÑO CARRASCAL, 10","36800","Redondela","Pontevedra","España","NO","NO"
"08224","REDONDELA-AV","42,284533","-8,603713","ESTRADA DE PAZOS, 10","36818","Redondela","Pontevedra","España","NO","NO"
"30100","SALAMANCA","40,9718729","-5,6484306","PASEO DE LA ESTACION, 122","37004","Salamanca","Salamanca","España","NO","NO"
"34010","PEÑARANDA DE BRACAMONTE","40,8980292","-5,2064124","RONDA ESTACION FERROCARRIL, 15","37300","Peñaranda de Bracamonte","Salamanca","España","NO","NO"
"34011","VILLAR DE GALLIMAZO","40,952035","-5,2959951","PASEO ESTACION FERROCARRIL, S/N","37320","Villar de Gallimazo","Salamanca","España","NO","NO"
"34012","BABILAFUENTE","40,9723606","-5,430571","CARRETERA DSA-650 - ESTACION FERROCARRIL, S/N","37330","Babilafuente","Salamanca","España","NO","NO"
"34013","SAN MORALES","40,984155","-5,4927959","CARRETERA DSA-650 - ESTACION FERROCARRIL, S/N","37340","San Morales","Salamanca","España","NO","NO"
"34014","ALDEALENGUA","40,9797942","-5,5531967","CARRETERA SA-804 - ESTACION FERROCARRIL, S/N","37350","Aldealengua","Salamanca","España","NO","NO"
"32004","CANTALAPIEDRA","41,1333609","-5,1829996","PASEO ESTACION FERROCARRIL - CALLE CARDILLARES, S/N","37400","Cantalapiedra","Salamanca","España","NO","NO"
"32006","EL PEDROSO DE LA ARMUÑA","41,0798874","-5,4060954","PASEO DE LA ESTACION, 53","37410","Pedroso de la Armuña, El","Salamanca","España","NO","NO"
"32008","GOMECELLO","41,0418311","-5,5415499","CARRETERA PEDROSILLO, 6","37420","Gomecello","Salamanca","España","NO","NO"
"32009","MORISCOS","41,0116521","-5,5847795","CARRETERA DSA-610 - ESTACION FERROCARRIL, S/N","37430","Moriscos","Salamanca","España","NO","NO"
"33016","FUENTES DE OÑORO","40,5985473","-6,8245499","CALLE GABRIEL Y GALAN, 4","37481","Fuentes de Oñoro","Salamanca","España","NO","NO"
"32007","PITIEGUA","41,063766","-5,4741063","CALLE VILLAVERDE, S/N","37490","Pitiegua","Salamanca","España","NO","NO"
"33013","CIUDAD RODRIGO","40,6087348","-6,530465","PASEO ESTACION FERROCARRIL, 25","37500","Ciudad Rodrigo","Salamanca","España","NO","NO"
"14223","SANTANDER","43,458572","-3,811063","PLAZA DE LAS ESTACIONES, S/N","39002","Santander","Cantabria","España","SI","SI"
"05602","VALDECILLA LA MARGA","43,452804","-3,828602","AVENIDA PARAYAS, S/N - POLIGONO INDUSTRIAL CANDINA","39011","Santander","Cantabria","España","NO","SI"
"05603","CAZOÑA","43,455249","-3,841491","CARRETERA N-611 - ESTACION FERROCARRIL, S/N","39011","Santander","Cantabria","España","NO","SI"
"05604","ADARZO","43,453465","-3,85579","CALLE ADARZO, 77 - CALLE LUIS QUINTANILLA ISASI, S/N","39011","Santander","Cantabria","España","NO","SI"
"05651","NUEVA MONTAÑA","43,440103","-3,849398","AVENIDA NUEVA MONTAÑA, 35","39011","Santander","Cantabria","España","NO","SI"
"14230","VALDECILLA","43,454","-3,82794","AVENIDA CANDINA, S/N","39011","Santander","Cantabria","España","SI","NO"
"14231","NUEVA MONTAÑA","43,444727","-3,847197","BARRIO SAN MARTIN DEL PINO, S/N","39011","Santander","Cantabria","España","SI","NO"
"05605","BEZANA","43,440838","-3,899563","CALLE LA SOLEDAD, 12","39100","Santa Cruz de Bezana","Cantabria","España","NO","SI"
"05607","MORTERA","43,435207","-3,918223","CARRETERA S-464 - ESTACION FERROCARRIL, S/N","39100","Santa Cruz de Bezana","Cantabria","España","NO","SI"
"14202","REINOSA","42,9946234","-4,1400411","PLAZA DE LAS ESTACIONES, 1","39200","Reinosa","Cantabria","España","SI","NO"
"14233","RIO EBRO","43,000769","-4,134507","CALLE DUQUE Y MERINO, S/N","39200","Reinosa","Cantabria","España","SI","NO"
"05741","LLANO","42,987954","-3,982559","CARRETERA CA-730 - ESTACION FERROCARRIL, S/N","39213","Rozas de Valdearroyo, Las","Cantabria","España","NO","SI"
"05742","LAS ROZAS DE VALDEARROYO","42,973609","-4,029832","CARRETERA CA-730 - ESTACION FERROCARRIL, S/N","39213","Rozas de Valdearroyo, Las","Cantabria","España","NO","SI"
"05619","BARREDA","43,37424","-4,04187","AVENIDA SOLVAY, 113","39300","Torrelavega","Cantabria","España","NO","SI"
"05620","ALTAMIRA","43,351883","-4,056965","BARRIO EL CEREZO, S/N","39300","Torrelavega","Cantabria","España","NO","SI"
"05621","TORRELAVEGA-CENTRO","43,35093","-4,051009","PLAZA ESTACIONES S/N","39300","Torrelavega","Cantabria","España","NO","SI"
"05622","GANZO","43,356546","-4,070291","AVENIDA OVIEDO, 61 - ESTACION FERROCARRIL, S/N","39300","Torrelavega","Cantabria","España","NO","SI"
"14213","TORRELAVEGA","43,3274414","-4,0426551","URBANIZACION SANTA ANA, S/N","39300","Torrelavega","Cantabria","España","SI","NO"
"05611","MOGRO","43,424963","-3,960571","CALLE MIES DEHESA, S/N","39310","Miengo","Cantabria","España","NO","SI"
"05617","REQUEJADA","43,391427","-4,028048","BARRIO REQUEJADA, 40","39312","Polanco","Cantabria","España","NO","SI"
"14212","VIERNOLES","43,324497","-4,054008","CARRETERA A-67 - ESTACION FERROCARRIL, S/N","39315","Torrelavega","Cantabria","España","SI","NO"
"14214","SIERRAPANDO","43,341713","-4,026634","BARRIO OCHOS, 427","39317","Torrelavega","Cantabria","España","SI","NO"
"05613","GORNAZO","43,409638","-3,988686","CARRETERA CA-322 - ESTACION FERROCARRIL, S/N","39318","Miengo","Cantabria","España","NO","SI"
"05615","MAR","43,398343","-4,010047","CARRETERA CA-322 - BARRIO MAR, S/N","39318","Polanco","Cantabria","España","NO","SI"
"14210","LOS CORRALES DE BUELNA","43,255118","-4,063984","CALLE MIES DEL AGUA CENTRO, 163","39400","Corrales de Buelna, Los","Cantabria","España","SI","NO"
"14232","LOMBERA","43,265804","-4,067629","CALLE SAN CIPRIANO, S/N","39400","Corrales de Buelna, Los","Cantabria","España","SI","NO"
"14200","MATAPORQUERA","42,8728184","-4,1642245","CALLE CONSTITUCION, 17","39410","Valdeolea","Cantabria","España","NO","SI"
"05743","MONTES CLAROS","42,932039","-4,042668","CARRETERA CA-741 - ESTACION FERROCARRIL, S/N","39417","Valdeprado del Río","Cantabria","España","NO","SI"
"05744","LOS CARABEOS","42,910355","-4,075293","CARRETERA CA-741 - ESTACION FERROCARRIL, S/N","39419","Valdeprado del Río","Cantabria","España","NO","SI"
"14206","BARCENA","43,128707","-4,053482","CALLE DOÑINI, 17","39420","Bárcena de Pie de Concha","Cantabria","España","SI","NO"
"14234","PUJAYO","43,122883","-4,082437","CARRETERA A PUJAYO - ESTACION FERROCARRIL, S/N","39420","Bárcena de Pie de Concha","Cantabria","España","SI","NO"
"14207","MOLLEDO-PORTOLIN","43,145511","-4,039036","CARRETERA CA-710 - ESTACION FERROCARRIL, S/N","39430","Molledo","Cantabria","España","SI","NO"
"14208","SANTA CRUZ DE IGUÑA","43,170121","-4,045069","BARRIO DE LA SERNA, S/N","39450","Molledo","Cantabria","España","SI","NO"
"14209","LAS FRAGUAS","43,1930555","-4,0539379","CALLE COLLANTES, 48","39450","Arenas de Iguña","Cantabria","España","SI","NO"
"14235","ARENAS DE IGUÑA","43,185086","-4,050081","AVENIDA GENERAL - ESTACION FERROCARRIL, S/N","39450","Arenas de Iguña","Cantabria","España","SI","NO"
"14211","LAS CALDAS DE BESAYA","43,298604","-4,073236","CARRETERA S-601 - ESTACION FERROCARRIL, S/N","39460","Corrales de Buelna, Los","Cantabria","España","SI","NO"
"14216","RENEDO","43,352978","-3,94947","AVENIDA LUIS DE LA CONCHA, 1","39470","Piélagos","Cantabria","España","SI","NO"
"05609","BOO DE PIELAGOS","43,431638","-3,946311","BARRIO SAN JUAN, 4","39478","Piélagos","Cantabria","España","NO","SI"
"14215","ZURITA","43,347705","-3,99101","BARRIO SAN MARTIN, S/N","39479","Piélagos","Cantabria","España","SI","NO"
"14236","VIOÑO","43,36063","-3,964785","CARRETERA CA-321 - BARRIO SAN LORENZO, S/N","39479","Piélagos","Cantabria","España","SI","NO"
"14203","LANTUENO-SANTIURDE","43,05833","-4,084054","CALLE LANTUENO, 82 - CARRETERA N-611 - ESTACION FERROCARRIL, S/N","39490","Santiurde de Reinosa","Cantabria","España","SI","NO"
"14204","PESQUERA","43,0823","-4,073829","CALLE VENTORRILLO, 32","39491","Pesquera","Cantabria","España","SI","NO"
"05635","ONTORIA","43,315339","-4,215413","BARRIO ONTORIA, 200","39500","Cabezón de la Sal","Cantabria","España","NO","SI"
"05637","CABEZON DE LA SAL","43,307907","-4,231905","AVENIDA TEXTIL SANTANDERINA, 2","39500","Cabezón de la Sal","Cantabria","España","NO","SI"
